CustomerID,Age,Income,SpendingScore,Gender,EducationLevel,FamilySize,MaritalStatus,TotalSpend,AvgOrderValue,Frequency,Recency,Tenure,WebVisitsPerMonth,Wines,Fruits,Meat,Fish,Sweets,Gold,WebPurchases,CatalogPurchases,StorePurchases,DealsPurchased,CampaignsAccepted,Complains,_TrueSegment
677,25,26454,74,1,4,2,1,1615,144.45,24,12,1,6,9,13,59,17,31,10,7,2,13,2,1,0,Budget-Conscious Explorers
678,45,90780,21,0,3,1,1,280,40.82,3,35,4,2,335,0,360,6,12,100,3,0,6,0,1,0,Affluent Conservatives
679,41,79919,82,0,4,1,1,1599,87.2,21,6,4,8,749,55,537,3,22,96,6,4,13,4,2,0,High-Value Trendsetters
680,40,30084,29,1,3,1,0,578,120.89,1,96,7,2,16,10,8,9,10,9,3,3,2,0,0,0,Conservative Minimizers
681,30,16320,79,0,3,1,0,1548,69.18,8,19,1,13,86,69,61,28,14,15,8,4,11,4,1,0,Budget-Conscious Explorers
682,21,31782,76,1,5,5,0,1605,59.74,22,37,0,5,67,79,37,65,3,12,9,3,11,2,0,0,Budget-Conscious Explorers
683,33,83186,89,0,3,1,0,1598,58.38,21,8,5,7,520,68,476,25,41,72,7,3,11,4,4,0,High-Value Trendsetters
684,63,23312,15,1,4,2,1,383,60.17,4,83,2,1,18,3,31,12,4,2,1,0,0,3,0,0,Conservative Minimizers
685,30,12000,24,1,3,1,1,537,134.9,6,99,6,1,23,20,40,57,7,0,1,1,2,0,1,0,Conservative Minimizers
686,45,30614,25,1,4,3,1,459,146.84,3,94,4,2,8,22,22,6,14,3,3,0,1,2,0,0,Conservative Minimizers
687,38,30883,18,1,5,2,1,571,129.23,4,78,9,2,0,16,28,2,3,3,2,3,4,1,0,0,Conservative Minimizers
688,24,19727,81,1,2,3,1,1404,91.33,17,23,2,10,10,69,88,148,27,5,8,3,9,2,1,0,Budget-Conscious Explorers
689,26,31082,78,1,5,1,0,1634,90.27,9,12,1,17,58,7,16,9,11,9,7,1,4,0,2,0,Budget-Conscious Explorers
690,48,30541,26,0,5,3,1,365,365.0,3,65,6,2,15,4,17,7,10,2,0,0,3,5,1,0,Conservative Minimizers
691,46,102166,14,0,4,4,1,324,50.64,3,44,2,1,295,11,244,24,1,93,2,0,3,1,2,0,Affluent Conservatives
692,29,86180,85,1,4,1,1,1615,65.76,21,10,5,9,555,55,582,38,54,103,11,4,9,3,2,0,High-Value Trendsetters
693,41,90957,83,1,3,2,1,1612,77.47,22,12,3,10,598,139,328,61,8,115,7,4,10,1,2,0,High-Value Trendsetters
694,20,22865,80,0,2,1,0,1492,70.89,17,14,1,10,71,19,42,160,4,12,6,1,4,1,0,0,Budget-Conscious Explorers
695,31,35070,75,1,2,1,1,1629,72.86,12,23,1,8,20,93,63,91,1,4,3,2,10,1,1,0,Budget-Conscious Explorers
696,42,35632,22,0,3,1,1,466,179.53,2,65,4,1,28,27,12,4,2,0,3,0,6,4,1,0,Conservative Minimizers
697,50,93806,25,1,4,1,1,339,59.98,4,72,5,4,365,5,342,0,3,86,3,0,4,1,2,0,Affluent Conservatives
698,21,18610,76,0,5,3,1,1464,78.67,27,18,3,14,28,94,46,25,27,10,11,3,8,0,0,0,Budget-Conscious Explorers
699,28,95523,89,0,3,1,1,1702,78.77,18,11,6,10,467,82,385,19,16,61,16,3,12,2,4,0,High-Value Trendsetters
700,47,74979,13,0,2,1,0,366,63.1,8,52,10,2,557,0,379,0,0,91,1,0,2,2,2,0,Affluent Conservatives
701,51,24088,18,0,5,2,1,456,96.68,1,70,8,2,10,14,23,10,3,3,6,0,1,0,1,0,Conservative Minimizers
702,47,29431,19,0,2,2,1,383,77.84,2,72,4,0,20,10,24,13,0,2,2,2,5,3,0,1,Conservative Minimizers
703,37,68441,80,1,4,1,1,1601,55.71,20,13,4,9,768,6,333,141,34,141,9,6,15,2,3,0,High-Value Trendsetters
704,40,29552,21,1,5,5,1,413,131.78,2,94,3,2,26,29,13,13,1,2,2,1,1,2,0,0,Conservative Minimizers
705,48,100184,20,1,3,4,1,389,47.25,4,49,9,2,265,1,265,1,6,86,0,0,1,2,1,0,Affluent Conservatives
706,26,23465,74,0,2,1,1,1537,86.62,24,9,1,8,80,88,27,26,4,11,6,0,13,3,1,0,Budget-Conscious Explorers
707,31,88074,83,1,3,1,0,1624,75.79,21,21,3,9,734,119,399,20,33,85,8,2,10,2,4,0,High-Value Trendsetters
708,28,76820,89,0,3,3,1,1638,68.23,23,14,4,6,616,19,462,13,68,92,9,2,10,2,3,0,High-Value Trendsetters
709,30,83625,1,1,2,3,1,299,42.92,6,78,8,3,580,21,307,0,0,66,2,0,1,1,3,0,Affluent Conservatives
710,56,90035,13,0,2,2,1,381,47.68,4,55,7,3,163,16,81,7,14,85,2,1,0,3,1,0,Affluent Conservatives
711,34,83461,74,0,4,4,0,1702,73.01,26,12,4,14,766,27,335,25,62,98,9,4,10,2,3,0,High-Value Trendsetters
712,24,26732,76,1,3,3,0,1545,105.21,20,31,2,10,51,35,17,45,17,6,4,3,6,1,0,0,Budget-Conscious Explorers
713,35,66231,89,0,1,1,1,1607,62.11,25,11,2,9,696,34,456,2,5,78,1,5,13,1,3,0,High-Value Trendsetters
714,43,107566,14,1,3,1,0,417,65.83,2,72,9,2,324,15,225,14,5,76,0,3,2,1,2,0,Affluent Conservatives
715,33,83559,82,1,3,2,0,1706,75.69,21,24,6,7,524,49,494,134,22,99,12,6,10,4,0,0,High-Value Trendsetters
716,36,78957,98,1,3,1,1,1575,68.52,20,12,3,8,794,49,422,25,33,52,9,2,15,4,2,0,High-Value Trendsetters
717,27,16852,82,0,5,1,1,1576,292.71,18,11,2,5,83,60,47,6,2,14,6,1,8,3,2,0,Budget-Conscious Explorers
718,36,83570,25,0,2,1,0,331,39.74,4,59,8,2,299,5,213,2,7,60,4,1,1,2,2,0,Affluent Conservatives
719,47,102367,13,1,3,2,0,453,68.27,6,72,10,5,442,0,397,5,3,78,1,2,5,2,1,0,Affluent Conservatives
720,23,30550,83,1,3,2,0,1615,103.25,17,21,3,9,62,1,64,3,8,22,3,4,8,2,0,0,Budget-Conscious Explorers
721,30,86528,32,1,1,2,1,296,53.98,11,59,11,2,296,10,339,2,5,80,3,0,3,5,2,0,Affluent Conservatives
722,56,26866,30,0,3,2,0,452,69.09,8,108,3,2,7,12,0,0,11,4,2,2,1,1,0,0,Conservative Minimizers
723,48,93268,24,1,3,2,0,374,46.34,4,51,7,3,328,23,349,0,3,14,2,1,5,5,0,0,Affluent Conservatives
724,22,20234,91,1,3,2,1,1499,79.23,10,22,0,5,103,20,49,29,85,12,7,2,17,1,1,0,Budget-Conscious Explorers
725,20,25593,78,0,4,1,1,1517,75.14,11,18,3,9,33,33,61,78,4,14,7,1,14,3,0,0,Budget-Conscious Explorers
726,29,83690,86,1,2,2,1,1682,69.29,27,11,5,7,673,18,345,30,9,71,9,2,12,0,2,0,High-Value Trendsetters
727,53,69584,19,1,2,1,0,412,58.51,4,53,9,2,256,13,197,10,2,94,3,2,4,2,0,0,Affluent Conservatives
728,37,99057,81,0,3,2,1,1699,59.9,18,15,7,7,657,52,350,86,32,145,4,4,10,3,2,0,High-Value Trendsetters
729,23,71541,72,0,3,1,0,1692,77.68,22,22,2,5,627,84,415,39,21,98,8,2,12,2,2,0,High-Value Trendsetters
730,36,84486,79,1,4,1,0,1690,84.81,25,7,4,7,498,1,408,5,51,111,6,1,8,0,3,0,High-Value Trendsetters
731,40,108586,22,0,4,2,1,310,57.02,6,57,9,4,417,1,262,10,4,145,4,0,3,2,0,0,Affluent Conservatives
732,36,78474,75,0,3,2,1,1528,106.44,18,23,4,6,795,36,380,54,2,100,5,7,13,2,1,0,High-Value Trendsetters
733,48,87720,13,1,4,1,0,349,43.01,3,61,5,2,236,9,250,1,1,89,1,1,2,1,2,0,Affluent Conservatives
734,28,94307,80,1,1,4,1,1618,52.72,22,19,3,12,669,37,409,100,26,75,7,3,18,7,3,0,High-Value Trendsetters
735,22,21496,71,1,3,3,1,1512,105.34,19,20,2,12,38,37,60,1,11,9,8,1,11,1,1,0,Budget-Conscious Explorers
736,33,103461,80,1,3,1,1,1645,76.53,22,16,4,10,630,15,318,20,0,115,5,1,13,2,4,0,High-Value Trendsetters
737,36,37652,29,0,4,1,0,442,64.64,5,83,8,2,8,5,36,3,0,7,1,1,3,2,0,0,Conservative Minimizers
738,27,22512,78,0,5,1,0,1580,64.19,15,4,0,14,40,6,1,52,1,10,6,3,9,2,0,0,Budget-Conscious Explorers
739,43,77317,19,0,4,1,1,344,52.58,7,45,6,2,365,10,266,3,1,91,2,0,2,2,2,0,Affluent Conservatives
740,36,81375,96,1,5,2,1,1591,70.63,22,22,4,10,464,120,465,1,17,82,7,2,9,1,1,0,High-Value Trendsetters
741,34,81201,18,1,1,1,1,363,43.97,4,62,7,1,435,18,190,4,6,101,1,0,2,5,1,0,Affluent Conservatives
742,22,24799,89,1,2,1,0,1652,70.62,14,14,3,13,60,50,48,14,13,7,7,6,11,5,0,0,Budget-Conscious Explorers
743,45,95506,15,0,4,1,0,336,53.42,4,53,8,2,540,12,369,13,0,88,1,1,10,1,0,0,Affluent Conservatives
744,38,92564,22,1,2,3,1,378,40.17,4,69,11,2,497,12,189,2,0,76,3,1,5,4,3,0,Affluent Conservatives
745,44,101497,27,0,4,1,0,292,32.75,1,95,11,3,268,9,300,1,5,96,2,0,3,1,0,0,Affluent Conservatives
746,33,105334,84,0,3,3,1,1603,87.15,28,19,3,8,643,123,395,128,16,90,10,6,13,2,1,0,High-Value Trendsetters
747,37,83919,27,1,3,2,1,338,61.36,3,77,6,2,354,9,279,15,13,122,4,1,2,1,2,0,Affluent Conservatives
748,33,82663,79,1,2,3,1,1700,67.77,21,3,4,8,657,155,388,9,55,55,8,5,10,4,2,0,High-Value Trendsetters
749,18,25026,74,0,4,1,1,1559,72.73,21,14,0,6,94,37,67,58,18,5,7,2,4,2,2,0,Budget-Conscious Explorers
750,23,28804,88,1,3,2,0,1572,55.45,14,21,3,8,60,154,42,129,2,16,3,1,5,2,0,0,Budget-Conscious Explorers
751,18,23634,83,0,2,3,1,1585,117.99,14,1,0,11,33,16,58,1,15,10,4,1,5,2,2,0,Budget-Conscious Explorers
752,25,22371,71,1,3,4,0,1508,96.96,18,5,3,11,51,90,19,16,22,7,10,1,6,0,1,1,Budget-Conscious Explorers
753,45,19894,15,0,4,3,1,507,107.0,4,107,3,0,1,9,8,6,20,3,1,0,1,1,1,0,Conservative Minimizers
754,34,73136,89,1,5,1,1,1634,96.33,18,3,8,6,831,74,371,69,16,76,9,3,11,1,3,0,High-Value Trendsetters
755,40,22855,30,0,3,1,0,430,124.42,6,67,7,1,14,105,27,21,0,0,1,0,0,5,0,0,Conservative Minimizers
756,58,89791,15,1,2,1,1,325,91.23,5,53,6,0,332,44,211,0,9,52,3,2,3,2,2,0,Affluent Conservatives
757,24,24733,78,1,2,1,0,1579,103.28,16,32,2,11,66,18,0,5,1,0,11,2,13,1,2,0,Budget-Conscious Explorers
758,49,25682,24,0,4,1,1,361,181.97,5,80,8,2,7,0,40,2,4,0,1,1,1,7,0,0,Conservative Minimizers
759,32,89374,82,1,3,3,0,1745,69.21,25,11,8,10,826,89,332,120,4,69,11,1,10,4,5,0,High-Value Trendsetters
760,18,24036,66,0,4,4,0,1525,59.85,11,20,1,10,52,15,25,0,14,16,4,2,13,6,1,0,Budget-Conscious Explorers
761,43,23924,28,0,4,4,0,320,81.78,2,97,10,3,18,1,36,0,5,5,2,2,1,1,0,0,Conservative Minimizers
762,38,89842,91,0,5,5,1,1758,91.91,25,15,2,9,795,34,591,8,23,68,4,5,7,2,3,0,High-Value Trendsetters
763,33,94671,18,1,5,3,1,292,50.3,7,68,9,2,686,13,468,7,2,59,2,0,2,0,3,0,Affluent Conservatives
764,30,30847,81,0,2,2,0,1489,70.89,27,22,3,5,72,53,34,33,62,11,2,1,5,2,1,0,Budget-Conscious Explorers
765,49,33810,15,1,2,3,1,265,84.95,1,58,9,1,3,12,54,3,1,0,0,2,3,0,0,0,Conservative Minimizers
766,30,19992,88,1,4,2,0,1495,112.07,22,6,0,10,76,48,40,80,44,17,9,2,8,1,2,0,Budget-Conscious Explorers
767,49,31507,10,1,2,4,1,345,50.68,1,52,5,1,15,18,23,4,6,5,2,0,1,2,1,0,Conservative Minimizers
768,31,20326,82,1,3,5,0,1545,146.07,22,19,2,9,76,13,6,17,42,9,4,2,11,3,0,0,Budget-Conscious Explorers
769,39,79466,94,1,3,2,0,1530,56.04,25,21,0,10,595,137,402,6,7,123,5,5,11,2,3,0,High-Value Trendsetters
770,30,25416,77,1,3,5,0,1468,81.94,16,30,3,5,45,44,65,36,6,9,6,1,7,3,1,0,Budget-Conscious Explorers
771,47,91914,11,0,4,1,1,279,61.21,9,41,6,4,257,4,356,11,3,82,1,0,1,2,2,0,Affluent Conservatives
772,18,27323,81,1,4,2,1,1573,64.75,12,27,0,11,26,29,18,46,37,16,6,3,9,4,0,0,Budget-Conscious Explorers
773,31,18691,81,1,3,1,1,1535,90.14,12,20,1,9,116,99,32,28,0,10,5,2,17,3,1,0,Budget-Conscious Explorers
774,24,25094,72,0,4,2,0,1510,81.8,19,14,0,13,97,128,29,3,15,16,9,4,13,2,1,0,Budget-Conscious Explorers
775,46,80193,14,0,2,3,0,319,54.71,3,40,7,3,451,3,364,0,0,95,3,2,1,2,2,0,Affluent Conservatives
776,42,102356,10,0,5,1,0,235,43.91,9,52,10,3,447,11,302,2,5,73,3,1,5,2,0,0,Affluent Conservatives
777,40,32806,33,1,3,3,0,358,313.38,1,67,7,1,5,29,14,26,0,5,2,1,4,1,1,0,Conservative Minimizers
778,24,28517,75,1,4,1,0,1603,89.56,24,13,1,13,78,14,33,1,41,6,5,2,8,5,2,0,Budget-Conscious Explorers
779,45,83107,21,0,3,4,1,435,83.54,3,66,10,3,350,8,197,25,8,89,2,1,6,2,3,0,Affluent Conservatives
780,34,86584,17,1,3,2,1,328,33.75,2,53,5,3,386,1,278,9,7,104,5,0,4,3,2,0,Affluent Conservatives
781,24,90892,78,1,3,3,0,1534,66.81,23,0,5,9,786,0,269,85,3,92,9,4,9,1,2,0,High-Value Trendsetters
782,42,86505,19,0,5,1,1,330,43.26,3,59,8,4,225,10,434,3,7,132,2,0,2,2,0,0,Affluent Conservatives
783,36,78008,83,0,3,1,1,1615,108.46,18,6,3,6,751,140,470,39,5,115,10,1,5,2,1,0,High-Value Trendsetters
784,31,105189,74,1,4,1,1,1625,93.16,26,16,2,11,770,20,535,6,5,104,16,1,20,1,2,0,High-Value Trendsetters
785,36,91771,1,0,3,2,1,415,55.04,7,49,10,2,390,8,282,6,9,63,1,1,1,1,0,0,Affluent Conservatives
786,29,29244,90,0,4,2,0,1685,126.5,19,28,0,11,128,97,63,11,16,11,7,2,7,1,0,0,Budget-Conscious Explorers
787,30,91036,79,1,4,4,1,1628,63.74,18,12,4,10,640,131,331,18,9,50,4,4,8,1,3,0,High-Value Trendsetters
788,31,99572,70,0,3,5,1,1561,81.61,15,10,7,8,408,3,493,17,12,61,6,6,11,2,2,0,High-Value Trendsetters
789,26,28364,69,1,3,3,1,1651,96.83,14,22,1,11,41,10,18,151,25,0,4,1,9,3,0,0,Budget-Conscious Explorers
790,33,78314,84,0,2,4,1,1670,62.13,11,15,6,3,524,14,470,49,20,132,12,2,7,1,4,0,High-Value Trendsetters
791,28,26581,92,0,3,2,1,1536,58.61,16,37,0,4,64,44,26,5,37,0,10,1,7,3,1,0,Budget-Conscious Explorers
792,33,33384,28,1,1,1,0,444,45.4,7,83,10,2,24,21,14,2,2,1,3,0,2,1,0,0,Conservative Minimizers
793,35,88409,76,1,4,3,1,1730,110.75,17,6,2,9,774,80,499,126,27,109,8,2,10,1,4,0,High-Value Trendsetters
794,25,22473,81,0,2,2,1,1536,164.86,29,8,1,12,103,87,16,72,4,14,7,2,11,1,1,0,Budget-Conscious Explorers
795,47,90048,7,1,5,1,1,315,31.57,4,33,8,3,376,7,189,13,5,98,3,1,1,4,0,0,Affluent Conservatives
796,28,83645,70,1,5,1,1,1622,58.88,25,19,6,8,733,23,497,5,2,79,8,2,15,2,1,0,High-Value Trendsetters
797,29,72998,73,1,2,2,0,1627,79.44,27,12,1,6,660,6,433,10,14,138,6,5,10,2,1,0,High-Value Trendsetters
798,22,23755,73,0,4,1,1,1535,78.4,22,14,0,6,60,69,28,0,1,8,8,3,9,3,1,0,Budget-Conscious Explorers
799,19,29484,77,0,4,1,1,1468,70.8,22,19,1,8,44,37,51,43,22,10,5,2,4,1,0,0,Budget-Conscious Explorers
800,43,95117,20,1,3,1,0,349,76.48,4,49,9,3,578,31,399,3,3,88,1,0,2,6,1,0,Affluent Conservatives
801,28,102791,96,1,3,1,1,1597,75.17,20,7,5,11,513,29,420,18,3,104,4,8,12,2,3,0,High-Value Trendsetters
802,25,30333,92,1,3,3,1,1645,116.24,23,23,0,12,53,38,29,103,8,3,2,1,5,2,1,0,Budget-Conscious Explorers
803,44,81624,11,1,1,3,0,407,108.37,6,65,8,3,496,15,413,5,10,84,4,1,4,3,2,0,Affluent Conservatives
804,36,71695,23,1,5,2,1,408,63.9,8,61,7,1,450,23,251,3,0,59,1,0,1,1,3,0,Affluent Conservatives
805,43,20353,21,1,3,6,1,498,76.47,1,51,6,2,1,3,19,6,14,0,1,0,0,0,0,0,Conservative Minimizers
806,38,86607,85,0,3,3,0,1615,62.02,24,26,7,9,665,25,304,40,25,71,11,2,12,2,4,0,High-Value Trendsetters
807,35,96425,27,0,3,2,0,310,82.03,5,53,8,2,475,4,313,3,6,39,0,1,2,1,2,0,Affluent Conservatives
808,57,17481,22,1,3,6,1,487,93.57,8,79,1,2,4,14,29,17,1,2,2,1,0,0,0,0,Conservative Minimizers
809,23,64472,90,1,3,2,1,1600,62.0,18,6,5,11,518,47,436,41,8,95,4,3,12,5,2,0,High-Value Trendsetters
810,27,89416,90,0,3,2,1,1694,54.94,22,7,4,10,779,68,586,11,22,86,7,2,8,0,2,0,High-Value Trendsetters
811,46,20718,15,1,5,1,1,335,246.46,3,68,3,0,29,5,28,0,0,0,7,0,1,0,0,1,Conservative Minimizers
812,65,93569,16,0,4,4,1,368,46.0,5,86,7,1,245,23,399,6,5,80,3,0,10,1,3,0,Affluent Conservatives
813,23,26417,80,1,4,1,1,1484,81.17,23,16,0,9,56,12,66,36,38,13,5,3,7,3,0,0,Budget-Conscious Explorers
814,43,90707,21,0,4,1,1,421,63.23,6,92,5,2,434,15,328,3,1,46,2,1,1,2,1,0,Affluent Conservatives
815,43,25457,11,1,1,2,1,390,44.37,6,66,8,0,1,14,8,4,1,3,2,1,4,1,1,0,Conservative Minimizers
816,27,26029,80,0,3,1,1,1527,153.61,17,17,1,10,31,18,64,57,6,2,4,1,13,4,0,0,Budget-Conscious Explorers
817,40,18592,19,1,1,1,0,357,53.72,4,58,6,2,21,0,29,29,3,2,2,0,1,2,1,0,Conservative Minimizers
818,39,28605,22,0,3,1,1,443,74.76,2,60,9,3,1,4,7,44,7,1,2,1,4,2,1,0,Conservative Minimizers
819,27,16595,86,1,4,1,0,1655,135.06,25,22,3,11,61,90,50,32,8,6,4,3,4,2,0,0,Budget-Conscious Explorers
820,23,21743,80,0,2,3,1,1507,86.64,14,28,2,13,111,21,39,64,56,7,4,2,11,4,0,0,Budget-Conscious Explorers
821,37,28753,9,1,3,6,1,452,97.83,2,115,4,0,0,2,7,0,8,6,1,0,2,3,0,0,Conservative Minimizers
822,38,90680,84,0,5,4,0,1609,79.56,24,6,5,11,716,35,536,38,5,87,8,5,15,2,3,0,High-Value Trendsetters
823,33,29268,20,1,4,3,1,509,218.32,3,74,11,2,20,10,33,8,0,2,0,1,4,0,1,0,Conservative Minimizers
824,37,95513,92,0,3,1,1,1647,66.06,16,17,3,9,820,11,460,81,42,96,7,2,15,1,2,0,High-Value Trendsetters
825,28,84664,79,1,4,1,1,1691,76.28,31,18,7,8,690,23,578,75,50,78,8,5,15,3,3,0,High-Value Trendsetters
826,39,87498,22,1,3,2,1,316,138.65,6,39,8,3,495,0,267,11,4,66,3,0,4,0,2,0,Affluent Conservatives
827,42,26949,30,0,4,2,1,449,82.51,3,59,2,1,20,131,18,12,12,2,1,1,1,3,1,0,Conservative Minimizers
828,27,29984,76,1,3,3,0,1558,73.48,21,20,2,10,32,31,32,149,7,8,7,2,10,1,0,0,Budget-Conscious Explorers
829,51,77214,9,1,1,1,1,308,118.91,9,64,9,3,435,2,281,1,22,117,2,1,2,2,1,0,Affluent Conservatives
830,25,90998,85,0,5,1,1,1625,94.03,16,13,3,7,587,56,528,58,121,53,7,5,12,4,3,0,High-Value Trendsetters
831,18,25011,68,1,2,1,1,1524,71.2,8,29,1,8,72,33,16,97,24,1,5,2,6,3,1,0,Budget-Conscious Explorers
832,39,80173,19,0,5,2,1,403,66.62,5,69,10,3,363,4,241,0,13,77,2,2,2,4,0,0,Affluent Conservatives
833,34,84668,78,1,5,4,1,1667,61.42,24,14,4,12,743,33,489,17,5,105,4,1,13,0,5,0,High-Value Trendsetters
834,39,89102,66,0,4,6,0,1509,61.09,24,14,8,11,565,86,445,14,13,67,4,2,5,2,3,0,High-Value Trendsetters
835,35,88215,84,0,3,2,1,1603,79.68,26,17,5,8,600,31,641,30,22,102,11,3,15,1,4,0,High-Value Trendsetters
836,25,91272,82,1,3,1,1,1646,55.33,24,3,7,10,582,12,330,44,25,22,2,2,16,2,3,0,High-Value Trendsetters
837,38,85187,14,1,4,1,1,410,67.55,2,72,5,3,315,8,428,0,6,87,1,0,4,2,0,0,Affluent Conservatives
838,31,25334,99,1,3,3,0,1519,86.59,12,25,2,14,87,21,68,97,10,1,6,3,9,4,0,0,Budget-Conscious Explorers
839,54,87231,21,1,3,3,1,422,58.75,4,75,8,3,473,8,225,1,5,99,0,1,1,3,1,0,Affluent Conservatives
840,21,22829,88,1,3,1,1,1640,120.94,19,17,3,10,56,18,65,136,21,4,6,2,8,4,0,0,Budget-Conscious Explorers
841,23,107704,81,1,5,1,0,1599,73.17,15,14,6,9,264,96,472,85,29,76,4,4,15,4,4,0,High-Value Trendsetters
842,33,74540,86,1,4,1,1,1719,95.87,26,20,5,11,588,13,456,66,3,64,7,2,11,0,3,0,High-Value Trendsetters
843,49,34928,23,1,5,3,1,479,130.5,5,94,12,1,21,47,35,1,2,1,3,2,0,2,1,0,Conservative Minimizers
844,34,81741,89,1,3,3,1,1656,72.38,22,14,2,8,876,155,489,18,83,58,6,5,11,0,3,0,High-Value Trendsetters
845,29,103525,81,1,3,4,0,1742,97.89,19,7,5,11,521,45,457,160,25,68,6,5,17,2,2,0,High-Value Trendsetters
846,40,83773,77,0,3,2,1,1638,87.71,12,15,3,10,599,9,472,42,10,90,6,2,8,0,3,0,High-Value Trendsetters
847,46,88473,17,1,5,1,1,345,55.67,6,39,10,2,376,15,269,0,3,101,4,1,2,3,0,0,Affluent Conservatives
848,46,35415,14,1,2,1,0,467,82.14,3,92,6,1,14,16,3,64,4,1,4,0,0,2,0,0,Conservative Minimizers
849,21,23324,86,1,4,2,0,1529,69.49,30,20,1,11,96,71,38,15,6,9,4,3,9,2,1,0,Budget-Conscious Explorers
850,34,84445,19,1,1,3,0,341,62.92,8,75,9,3,403,54,338,21,0,47,1,2,3,4,4,0,Affluent Conservatives
851,23,20675,63,1,5,3,0,1550,75.63,12,31,2,8,107,15,62,4,16,14,7,3,6,3,1,0,Budget-Conscious Explorers
852,39,82272,76,1,4,4,1,1644,82.12,24,10,2,10,540,56,390,14,7,90,9,1,10,1,1,0,High-Value Trendsetters
853,38,78103,81,1,5,2,0,1648,73.59,26,10,6,8,372,1,310,14,17,88,7,3,10,4,2,0,High-Value Trendsetters
854,36,85858,91,0,3,1,1,1625,61.56,22,20,2,8,674,17,482,46,18,71,6,4,9,7,2,0,High-Value Trendsetters
855,35,87332,89,0,4,3,1,1662,76.51,19,6,2,7,800,103,366,51,41,74,8,3,12,2,3,0,High-Value Trendsetters
856,28,23382,75,1,3,1,0,1542,73.33,16,40,3,6,32,56,44,55,32,7,11,3,8,2,1,0,Budget-Conscious Explorers
857,37,24473,20,0,5,2,0,344,344.0,5,53,4,1,7,15,0,11,10,3,2,0,1,1,1,0,Conservative Minimizers
858,32,77548,82,0,4,1,1,1660,118.98,22,7,6,8,676,19,365,91,13,76,9,1,16,2,3,0,High-Value Trendsetters
859,44,74761,15,0,2,2,1,470,53.19,2,45,8,4,291,11,282,4,1,53,1,0,3,3,0,0,Affluent Conservatives
860,47,25516,20,0,3,1,1,312,64.42,2,59,3,0,17,24,31,4,2,1,2,1,4,4,0,0,Conservative Minimizers
861,27,84173,92,0,2,1,1,1633,71.34,20,25,7,7,628,27,391,133,23,70,2,1,15,1,1,0,High-Value Trendsetters
862,46,83014,20,1,2,3,0,415,65.45,6,63,5,1,487,1,417,11,9,39,2,1,5,1,1,0,Affluent Conservatives
863,43,81116,15,0,5,3,1,325,38.9,6,44,11,2,542,28,266,4,2,85,0,0,4,2,1,0,Affluent Conservatives
864,23,30851,71,1,3,4,0,1538,94.46,26,15,0,10,24,18,49,5,44,12,5,0,8,1,2,0,Budget-Conscious Explorers
865,23,30386,71,1,3,3,1,1466,97.67,10,21,0,11,73,109,51,144,34,9,11,3,8,3,0,0,Budget-Conscious Explorers
866,53,85841,10,1,3,3,0,407,111.4,9,41,10,1,296,40,378,27,2,80,2,1,3,1,3,0,Affluent Conservatives
867,42,93063,19,0,5,1,0,412,95.6,8,60,8,3,556,3,314,1,3,112,2,1,7,1,2,0,Affluent Conservatives
868,35,28528,14,1,5,2,1,368,85.14,1,64,2,2,27,42,3,2,1,4,3,0,0,1,1,0,Conservative Minimizers
869,33,83340,87,1,4,2,1,1594,51.56,32,12,2,8,865,34,438,64,9,57,9,1,12,1,4,0,High-Value Trendsetters
870,49,17775,23,0,4,4,1,347,147.44,5,69,9,3,14,3,0,23,17,2,2,0,1,3,0,0,Conservative Minimizers
871,29,105291,76,0,5,3,0,1643,64.05,24,8,12,8,567,3,493,24,21,104,7,4,16,2,5,0,High-Value Trendsetters
872,25,15758,75,1,1,2,0,1591,112.19,23,11,3,10,82,57,34,3,16,9,8,3,11,5,1,0,Budget-Conscious Explorers
873,48,16516,11,0,3,1,1,456,152.39,3,50,6,1,17,12,33,11,4,5,1,1,3,2,0,0,Conservative Minimizers
874,25,26216,73,0,2,2,1,1476,171.67,4,33,2,7,91,200,25,12,37,10,3,3,10,2,1,0,Budget-Conscious Explorers
875,32,78802,80,1,3,2,1,1743,98.83,27,13,1,7,648,1,405,71,27,95,7,1,8,1,4,0,High-Value Trendsetters
876,28,103117,66,0,3,4,1,1642,64.86,23,14,5,8,637,143,347,64,114,96,8,3,4,3,2,0,High-Value Trendsetters
877,40,91848,21,1,5,2,1,379,90.73,6,63,9,2,312,4,252,1,41,134,2,1,6,3,4,0,Affluent Conservatives
878,36,77244,24,0,3,2,0,378,72.59,6,83,8,3,406,3,382,14,4,124,2,1,1,4,1,0,Affluent Conservatives
879,25,81303,66,1,3,5,1,1591,55.98,24,19,6,11,574,27,339,36,22,67,7,4,9,1,2,0,High-Value Trendsetters
880,21,22935,84,1,3,1,0,1518,70.75,16,17,2,8,98,13,60,71,15,11,7,0,7,1,1,0,Budget-Conscious Explorers
881,38,25308,31,1,5,1,0,431,246.88,4,65,0,2,22,76,29,4,5,0,3,0,3,3,1,0,Conservative Minimizers
882,22,24338,81,0,3,4,0,1633,84.78,20,3,2,14,60,75,60,36,7,9,10,3,11,1,0,0,Budget-Conscious Explorers
883,47,21340,21,1,3,2,0,416,174.05,1,46,5,0,21,31,12,1,0,0,1,1,3,0,0,0,Conservative Minimizers
