CustomerID,Age,Income,EducationLevel,FamilySize,TotalSpend,AvgTransactionValue,HighValuePurchases,Frequency,Recency,Tenure,WebVisitsPerMonth,Wines,Fruits,Meat,Fish,Sweets,Gold,WebPurchases,CatalogPurchases,StorePurchases,DealsPurchased,CampaignsAccepted,Complains,Cluster,Persona
710,74,104165,3,1,1480,62.06,11,21,13,8,6,431,8,401,44,8,102,13,4,15,0,2,0,0,🏆 Premium Loyalists
711,26,67273,2,1,307,14.27,0,18,58,2,10,81,10,41,8,27,35,5,1,8,1,0,0,1,💤 Inactive / At-Risk
712,44,74184,3,1,781,125.48,1,4,3,2,1,187,29,173,23,2,17,3,1,5,0,0,0,1,💤 Inactive / At-Risk
713,21,42375,3,1,937,74.7,4,19,31,1,8,0,9,17,24,28,23,9,1,7,1,0,0,1,💤 Inactive / At-Risk
714,48,109674,4,1,2318,93.55,8,21,29,7,8,851,58,478,29,30,90,4,4,7,0,2,0,0,🏆 Premium Loyalists
715,43,48430,4,1,193,20.74,2,11,60,3,5,36,1,65,0,3,5,4,1,3,1,1,0,1,💤 Inactive / At-Risk
716,46,31739,3,5,126,55.63,5,3,24,4,7,29,14,41,10,8,0,3,2,4,3,1,0,1,💤 Inactive / At-Risk
717,49,75684,3,3,841,56.33,1,8,76,5,3,129,96,156,8,6,13,6,5,4,2,0,0,1,💤 Inactive / At-Risk
718,34,89862,1,1,1835,130.2,6,23,20,8,8,552,13,161,3,21,49,3,4,12,2,0,0,0,🏆 Premium Loyalists
719,38,30788,3,1,136,13.29,0,11,35,1,7,51,23,49,0,5,8,1,2,3,5,0,0,1,💤 Inactive / At-Risk
720,55,57113,4,1,965,67.35,4,6,56,2,3,310,29,110,3,44,40,3,2,11,2,0,0,1,💤 Inactive / At-Risk
721,21,88723,5,1,1271,62.24,8,20,22,6,6,662,3,276,168,87,88,11,6,17,0,0,0,0,🏆 Premium Loyalists
722,42,59497,2,1,964,192.06,3,11,17,3,7,110,9,234,68,6,23,3,2,3,2,0,0,1,💤 Inactive / At-Risk
723,49,16734,3,1,145,26.66,0,12,67,4,7,38,15,55,49,0,8,0,0,3,0,0,0,1,💤 Inactive / At-Risk
724,35,58328,5,3,886,104.86,4,9,41,4,3,241,135,135,74,14,18,2,4,3,1,0,0,1,💤 Inactive / At-Risk
725,49,66093,2,1,1273,177.48,2,6,46,2,0,111,16,248,21,1,19,4,2,7,1,0,0,1,💤 Inactive / At-Risk
726,30,18839,1,1,215,27.19,0,7,59,0,7,30,5,36,0,1,0,2,0,4,2,1,0,1,💤 Inactive / At-Risk
727,67,71541,5,2,2032,90.78,8,18,13,8,3,287,148,334,203,48,102,7,3,19,0,2,0,0,🏆 Premium Loyalists
728,28,45131,4,5,629,67.04,2,14,29,3,7,50,63,7,13,6,35,3,4,4,1,1,0,1,💤 Inactive / At-Risk
729,50,37938,1,2,93,11.39,0,13,48,7,11,46,2,59,2,6,0,10,1,4,3,0,0,1,💤 Inactive / At-Risk
730,36,42878,4,3,723,60.86,2,6,44,4,13,64,23,84,16,28,0,7,0,4,2,1,0,1,💤 Inactive / At-Risk
731,41,76348,4,2,1963,156.64,5,21,8,5,7,620,1,304,18,12,34,11,5,15,1,0,0,0,🏆 Premium Loyalists
732,31,51506,3,1,790,38.58,3,21,30,4,13,102,4,54,6,27,0,2,2,6,1,1,0,1,💤 Inactive / At-Risk
733,39,38351,3,1,135,29.86,0,7,51,1,5,51,5,13,12,1,3,3,1,6,2,0,0,1,💤 Inactive / At-Risk
734,38,24365,4,2,131,14.59,1,8,23,4,7,15,7,50,8,1,7,0,2,3,0,0,0,1,💤 Inactive / At-Risk
735,23,71390,3,2,520,39.95,1,12,44,2,12,45,23,106,22,6,45,5,1,7,0,1,0,1,💤 Inactive / At-Risk
736,35,42563,3,1,215,36.31,0,9,36,4,6,24,0,49,3,12,3,1,1,1,0,0,0,1,💤 Inactive / At-Risk
737,38,41767,4,1,135,40.2,3,6,62,7,2,326,11,220,70,10,26,4,1,10,0,0,0,1,💤 Inactive / At-Risk
738,28,49499,1,2,508,38.55,7,5,48,2,9,0,8,101,6,5,57,3,2,9,1,1,0,1,💤 Inactive / At-Risk
739,33,41543,4,2,334,50.76,3,9,86,5,7,0,28,33,5,0,2,2,1,7,3,0,0,1,💤 Inactive / At-Risk
740,30,31296,3,2,21,1.68,1,3,41,3,10,0,19,39,2,8,6,2,1,4,3,1,0,1,💤 Inactive / At-Risk
741,29,70901,4,3,1969,80.9,3,26,14,8,5,492,147,409,34,52,37,8,7,14,0,1,0,0,🏆 Premium Loyalists
742,55,60511,5,2,798,319.35,3,16,59,5,7,447,38,138,77,19,20,2,2,7,2,0,0,1,💤 Inactive / At-Risk
743,55,34361,4,1,321,25.9,0,9,23,4,1,18,21,41,2,14,6,1,1,5,1,0,1,1,💤 Inactive / At-Risk
744,38,77113,2,1,1257,48.54,4,27,6,5,0,414,50,532,84,75,119,8,2,12,0,1,0,0,🏆 Premium Loyalists
745,49,74223,3,3,1332,61.01,7,24,6,9,5,285,70,519,48,55,123,8,4,10,0,2,0,0,🏆 Premium Loyalists
746,42,33553,4,1,418,49.21,1,1,36,4,9,60,10,37,0,2,7,1,0,6,1,1,0,1,💤 Inactive / At-Risk
747,36,73106,4,2,1971,97.81,6,25,2,10,2,431,30,222,51,21,104,6,6,8,0,1,0,0,🏆 Premium Loyalists
748,49,37086,4,3,116,14.33,0,10,40,0,0,0,2,70,8,1,9,6,0,5,5,1,0,1,💤 Inactive / At-Risk
749,50,55296,2,1,172,8.68,2,15,14,5,7,244,0,145,37,6,26,4,2,4,2,0,0,1,💤 Inactive / At-Risk
750,54,62697,4,1,605,128.48,3,14,59,5,6,293,16,151,113,27,23,1,1,7,0,0,0,1,💤 Inactive / At-Risk
751,58,32376,2,1,751,55.29,0,4,31,3,0,240,8,78,4,0,25,3,3,5,1,0,0,1,💤 Inactive / At-Risk
752,55,36485,5,1,576,48.25,1,13,20,5,1,110,10,121,41,4,9,2,0,10,1,0,0,1,💤 Inactive / At-Risk
753,47,30624,3,1,670,105.71,0,11,44,7,4,110,66,14,43,6,16,2,0,0,0,1,0,1,💤 Inactive / At-Risk
754,39,40716,3,3,305,56.24,1,14,80,2,1,11,1,30,2,6,7,4,0,3,3,1,0,1,💤 Inactive / At-Risk
755,53,35952,4,3,46,12.02,1,1,98,10,1,10,12,17,17,1,0,2,0,1,2,0,0,1,💤 Inactive / At-Risk
756,77,101793,3,3,2018,72.93,10,23,21,10,5,534,111,225,136,9,73,6,2,9,1,2,0,0,🏆 Premium Loyalists
757,31,61402,2,1,797,66.61,5,12,32,2,6,75,11,60,13,22,81,7,2,6,1,0,0,1,💤 Inactive / At-Risk
758,43,47371,4,4,48,19.83,2,3,70,8,1,22,0,3,1,8,2,1,1,1,2,0,0,1,💤 Inactive / At-Risk
759,22,75622,3,1,630,37.47,2,10,30,2,8,168,79,83,46,44,32,3,1,8,2,0,0,1,💤 Inactive / At-Risk
760,42,54747,1,5,421,123.01,1,12,43,8,3,263,0,103,1,18,36,5,2,7,1,1,0,1,💤 Inactive / At-Risk
761,64,42056,5,1,1086,299.29,4,8,67,5,4,206,65,205,60,13,18,4,3,7,2,0,0,1,💤 Inactive / At-Risk
762,45,28400,4,1,135,16.79,0,11,57,4,5,14,3,24,4,1,0,3,3,6,3,0,0,1,💤 Inactive / At-Risk
763,40,33498,1,1,292,34.74,2,10,36,4,5,27,15,43,7,7,0,2,0,4,2,0,0,1,💤 Inactive / At-Risk
764,48,48674,4,1,681,54.36,1,10,42,4,3,300,54,109,34,0,14,3,1,6,1,0,0,1,💤 Inactive / At-Risk
765,76,45367,3,1,83,17.02,2,1,77,5,0,0,10,14,35,1,3,1,0,1,1,1,0,1,💤 Inactive / At-Risk
766,30,32055,3,3,226,17.3,2,17,40,1,7,87,140,64,41,42,70,2,1,11,0,1,0,1,💤 Inactive / At-Risk
767,39,32852,2,1,86,86.0,0,1,98,7,0,0,12,14,7,1,3,1,0,2,1,0,1,1,💤 Inactive / At-Risk
768,48,63179,3,2,1037,63.35,3,4,47,7,1,206,16,214,60,15,13,2,0,6,2,0,0,1,💤 Inactive / At-Risk
769,18,39229,3,1,346,346.0,1,8,110,5,7,44,0,39,6,0,2,4,2,4,2,0,0,1,💤 Inactive / At-Risk
770,42,58218,5,1,1015,126.07,5,12,16,7,4,314,25,205,17,37,12,4,4,7,1,0,0,1,💤 Inactive / At-Risk
771,55,106623,1,1,1678,68.41,5,11,16,10,5,306,56,589,78,11,70,9,1,13,1,3,0,0,🏆 Premium Loyalists
772,47,80644,4,1,726,51.98,3,11,44,2,6,274,5,111,0,3,11,1,1,5,0,1,0,1,💤 Inactive / At-Risk
773,24,15607,1,1,430,32.52,1,9,29,0,11,25,46,33,16,8,48,6,2,4,1,1,0,1,💤 Inactive / At-Risk
774,45,50002,2,1,669,56.39,1,13,30,3,2,336,25,142,6,3,40,4,1,6,1,0,0,1,💤 Inactive / At-Risk
775,39,42491,3,1,272,49.91,0,5,59,4,7,21,6,22,2,1,0,3,1,3,2,0,0,1,💤 Inactive / At-Risk
776,49,16396,2,2,168,30.76,1,3,56,5,5,44,12,50,2,0,8,1,1,1,4,1,0,1,💤 Inactive / At-Risk
777,40,35956,1,1,97,97.0,0,3,75,2,1,11,3,0,5,1,2,0,1,2,1,0,0,1,💤 Inactive / At-Risk
778,61,26306,4,1,643,62.06,5,11,48,5,3,212,33,212,35,0,22,3,0,8,1,1,0,1,💤 Inactive / At-Risk
779,35,30998,3,3,265,35.73,0,7,35,6,3,2,5,63,4,7,5,0,2,2,3,0,0,1,💤 Inactive / At-Risk
780,27,38748,5,2,131,14.67,1,9,41,3,6,25,11,27,3,2,8,1,0,7,1,1,0,1,💤 Inactive / At-Risk
781,36,45071,4,1,187,13.23,0,12,47,3,7,40,20,42,4,0,8,3,0,1,5,0,0,1,💤 Inactive / At-Risk
782,43,22591,5,5,127,10.96,0,11,60,5,7,7,4,43,1,11,5,4,2,2,3,1,0,1,💤 Inactive / At-Risk
783,18,35618,4,2,174,18.2,0,11,88,4,13,31,13,82,3,2,5,0,1,3,2,0,0,1,💤 Inactive / At-Risk
784,21,41710,2,1,628,68.02,3,9,22,2,9,103,24,99,10,2,28,9,1,8,1,0,0,1,💤 Inactive / At-Risk
785,34,70666,1,2,1653,226.5,3,13,24,12,5,589,66,556,79,16,55,9,5,11,1,3,0,0,🏆 Premium Loyalists
786,53,41840,4,1,618,42.0,1,5,56,8,3,293,30,84,5,27,30,3,2,7,0,0,0,1,💤 Inactive / At-Risk
787,46,34188,4,2,166,12.15,1,6,66,6,7,1,10,57,26,0,5,1,1,5,2,0,0,1,💤 Inactive / At-Risk
788,35,53794,3,2,388,38.58,3,14,24,3,12,89,4,36,2,0,58,4,1,4,1,0,0,1,💤 Inactive / At-Risk
789,28,54082,5,1,749,71.22,2,14,1,3,10,31,8,44,40,1,46,9,0,6,0,1,0,1,💤 Inactive / At-Risk
790,30,50759,4,1,810,54.42,2,12,16,0,6,89,8,41,4,30,28,3,3,7,1,1,0,1,💤 Inactive / At-Risk
791,46,38738,2,2,1012,156.35,2,8,26,3,4,257,21,138,11,4,13,9,0,3,1,2,0,1,💤 Inactive / At-Risk
792,31,64199,4,1,65,21.09,0,3,96,1,1,2,2,9,1,0,2,1,1,1,0,0,0,1,💤 Inactive / At-Risk
793,32,62777,2,1,269,34.85,0,5,59,0,13,114,5,82,23,20,70,6,0,8,2,1,0,1,💤 Inactive / At-Risk
794,25,50633,3,2,290,19.98,0,10,29,2,12,90,3,49,14,17,61,5,5,10,1,0,0,1,💤 Inactive / At-Risk
795,55,80951,1,3,1676,86.13,9,21,0,3,7,626,34,301,20,0,51,4,1,8,0,3,0,0,🏆 Premium Loyalists
796,27,50383,4,1,614,41.77,7,22,53,3,11,46,7,87,3,15,36,9,0,6,1,0,0,1,💤 Inactive / At-Risk
797,37,32332,3,2,128,13.16,1,1,14,2,3,66,19,76,0,13,3,4,1,5,4,0,0,1,💤 Inactive / At-Risk
798,57,23629,4,1,395,47.68,1,9,43,5,5,256,7,86,35,24,9,6,0,5,3,0,0,1,💤 Inactive / At-Risk
799,25,41239,3,2,433,29.05,1,11,30,2,17,80,20,84,12,0,17,5,4,8,1,0,0,1,💤 Inactive / At-Risk
800,34,28917,4,1,166,18.64,2,2,77,5,7,20,1,50,4,0,8,3,2,1,1,1,0,1,💤 Inactive / At-Risk
801,31,35416,1,1,259,33.94,0,9,51,4,8,20,33,33,13,0,9,5,1,5,1,0,0,1,💤 Inactive / At-Risk
802,25,35126,3,2,706,44.6,0,24,21,2,8,168,9,32,5,2,29,3,4,12,1,0,0,1,💤 Inactive / At-Risk
803,49,94342,4,2,1396,69.28,4,19,14,8,3,596,200,346,38,74,82,5,3,13,3,0,0,0,🏆 Premium Loyalists
804,33,70526,2,2,1919,106.25,8,22,22,8,8,596,200,324,29,33,72,6,3,16,0,1,0,0,🏆 Premium Loyalists
805,48,18312,4,1,49,14.88,2,3,90,5,3,8,3,3,0,0,0,2,1,3,2,0,0,1,💤 Inactive / At-Risk
806,30,34380,4,2,443,22.95,2,14,36,3,8,104,2,125,1,8,66,5,5,8,2,1,0,1,💤 Inactive / At-Risk
807,44,29679,5,1,330,29.32,0,7,71,1,8,0,1,0,1,6,5,2,1,2,1,0,0,1,💤 Inactive / At-Risk
808,58,50788,1,1,556,54.13,2,15,72,8,3,208,97,241,59,7,0,7,1,3,2,0,0,1,💤 Inactive / At-Risk
809,29,33800,4,1,208,29.17,2,10,54,2,9,24,9,17,6,13,3,3,0,5,1,0,0,1,💤 Inactive / At-Risk
810,28,44275,4,4,419,26.9,1,5,14,2,9,132,25,54,4,23,55,2,0,9,1,1,0,1,💤 Inactive / At-Risk
811,65,57175,4,2,860,113.74,2,8,37,4,1,138,82,21,9,45,11,8,1,6,0,1,0,1,💤 Inactive / At-Risk
812,80,72535,3,1,1871,102.38,3,17,16,9,11,472,6,402,57,22,90,5,8,9,1,1,0,0,🏆 Premium Loyalists
813,53,56105,4,3,941,90.17,3,12,30,5,3,165,44,208,0,3,15,2,4,6,0,0,0,1,💤 Inactive / At-Risk
814,47,90760,3,1,1993,125.72,3,12,8,6,2,612,39,272,18,120,141,6,3,12,1,1,0,0,🏆 Premium Loyalists
815,31,39128,4,1,53,11.79,0,5,84,3,2,3,0,15,4,3,0,1,0,2,3,1,0,1,💤 Inactive / At-Risk
816,58,45825,3,5,526,49.93,1,11,52,4,3,229,18,149,90,42,29,8,2,3,1,0,0,1,💤 Inactive / At-Risk
817,29,44389,4,2,50,11.74,1,2,95,4,1,0,6,21,3,5,1,2,0,0,0,0,0,1,💤 Inactive / At-Risk
818,51,57489,2,2,638,99.32,3,8,50,3,7,190,52,163,65,4,6,6,1,6,0,1,0,1,💤 Inactive / At-Risk
819,21,52428,3,1,716,38.71,0,21,46,2,11,96,2,21,12,32,30,3,2,4,0,0,1,1,💤 Inactive / At-Risk
820,52,56237,3,1,354,46.22,5,9,78,3,3,136,26,19,1,14,34,10,0,3,2,0,0,1,💤 Inactive / At-Risk
821,38,36766,4,3,0,0.0,0,1,98,4,2,7,9,17,2,0,3,1,0,1,1,0,0,1,💤 Inactive / At-Risk
822,35,37505,2,1,214,25.28,0,6,56,1,7,37,2,21,17,2,4,5,1,6,1,0,0,1,💤 Inactive / At-Risk
823,54,48838,4,1,70,70.0,0,3,70,7,2,7,5,0,0,11,4,0,0,0,0,0,0,1,💤 Inactive / At-Risk
824,37,46922,4,2,927,150.34,3,14,42,4,9,55,65,92,38,14,0,3,5,9,0,0,0,1,💤 Inactive / At-Risk
825,32,26826,5,1,480,34.3,4,13,27,2,11,96,17,32,9,10,36,3,2,6,0,0,0,1,💤 Inactive / At-Risk
826,39,81734,4,3,2111,67.0,7,28,18,7,6,718,8,381,15,124,62,2,7,13,1,1,0,0,🏆 Premium Loyalists
827,60,57213,2,1,293,65.71,1,12,41,3,4,293,36,128,14,4,3,3,1,5,2,0,0,1,💤 Inactive / At-Risk
828,44,42200,3,1,526,26.31,2,9,59,1,1,193,45,121,29,4,15,3,1,6,2,1,0,1,💤 Inactive / At-Risk
829,64,94491,3,4,1550,69.06,9,18,8,8,6,1040,21,398,79,46,68,6,1,13,1,2,0,0,🏆 Premium Loyalists
830,23,47126,3,4,722,48.37,1,17,50,1,11,126,4,100,8,27,44,2,2,7,2,2,0,1,💤 Inactive / At-Risk
831,64,55521,2,3,682,75.56,1,12,29,5,3,209,7,123,23,22,23,3,1,2,1,0,0,1,💤 Inactive / At-Risk
832,39,77835,2,1,1766,70.62,8,7,16,9,8,561,8,366,17,36,93,8,4,7,0,1,0,0,🏆 Premium Loyalists
833,21,19541,4,3,244,29.96,0,6,38,3,0,0,5,18,0,1,10,1,1,3,2,0,0,1,💤 Inactive / At-Risk
834,39,40240,3,2,345,54.99,0,5,44,4,6,30,1,37,4,2,1,5,0,4,1,0,0,1,💤 Inactive / At-Risk
835,28,35268,1,2,764,60.48,2,14,23,2,12,95,30,5,11,8,47,5,4,10,2,1,0,1,💤 Inactive / At-Risk
836,22,47254,4,4,477,52.25,4,18,33,1,12,5,27,72,17,56,88,7,0,13,0,1,0,1,💤 Inactive / At-Risk
837,38,58618,5,2,2259,115.02,4,22,13,10,4,567,35,225,21,73,67,6,5,12,2,2,0,0,🏆 Premium Loyalists
838,32,40860,5,1,623,49.22,3,25,37,0,10,20,78,44,20,21,55,6,3,10,4,1,0,1,💤 Inactive / At-Risk
839,39,34071,2,1,162,44.27,0,5,45,6,6,6,3,66,4,5,5,4,0,3,0,0,0,1,💤 Inactive / At-Risk
840,29,44511,2,2,379,49.05,5,24,35,3,13,88,13,126,4,69,47,6,7,10,2,0,0,1,💤 Inactive / At-Risk
841,28,58799,4,4,619,65.09,2,13,31,1,9,66,51,20,3,5,84,5,0,9,2,0,0,1,💤 Inactive / At-Risk
842,38,48059,4,1,484,34.56,2,8,60,1,12,141,11,33,53,21,26,4,1,10,1,1,0,1,💤 Inactive / At-Risk
843,45,25957,5,1,80,24.53,1,1,64,9,2,17,0,20,6,4,4,1,0,1,2,0,0,1,💤 Inactive / At-Risk
844,22,58591,4,2,676,41.18,0,13,40,2,8,119,6,110,6,1,26,2,5,6,2,1,0,1,💤 Inactive / At-Risk
845,29,45038,4,1,366,30.86,2,11,27,0,8,85,17,38,9,14,65,6,1,12,2,0,0,1,💤 Inactive / At-Risk
846,38,40754,5,1,130,9.51,1,8,40,3,5,58,6,15,4,13,9,5,0,2,2,0,0,1,💤 Inactive / At-Risk
847,54,96330,4,1,1703,73.83,6,20,26,8,7,1037,35,365,49,112,49,7,7,9,0,1,0,0,🏆 Premium Loyalists
848,30,33282,3,2,31,17.28,0,2,92,7,0,18,3,11,2,0,0,0,2,2,1,1,0,1,💤 Inactive / At-Risk
849,49,54101,3,1,755,73.27,2,9,46,5,5,233,11,204,19,16,24,2,2,8,1,0,0,1,💤 Inactive / At-Risk
850,30,76695,2,2,2274,82.3,9,19,16,6,7,754,9,571,79,22,106,10,1,13,1,2,0,0,🏆 Premium Loyalists
851,38,50777,2,2,894,54.81,1,14,38,1,13,25,8,39,11,20,39,2,1,5,1,1,0,1,💤 Inactive / At-Risk
852,32,40202,3,1,99,8.33,3,12,24,1,9,74,33,67,1,19,76,5,0,7,1,1,0,1,💤 Inactive / At-Risk
853,32,31168,3,4,920,67.02,0,24,54,1,7,140,17,95,7,21,48,4,3,7,1,0,0,1,💤 Inactive / At-Risk
854,41,33653,5,1,0,0.0,0,9,55,3,2,53,12,28,3,6,7,5,1,4,3,1,0,1,💤 Inactive / At-Risk
855,36,41333,3,2,233,38.56,0,15,42,4,8,39,7,16,3,3,2,1,3,4,2,0,0,1,💤 Inactive / At-Risk
856,45,49450,2,1,837,57.52,3,17,57,1,2,441,55,153,34,18,4,4,1,6,0,0,0,1,💤 Inactive / At-Risk
857,49,40151,2,1,58,36.63,0,1,53,12,2,0,2,0,15,3,1,2,1,1,1,1,0,1,💤 Inactive / At-Risk
858,44,29180,2,1,244,27.88,0,4,58,5,7,6,15,46,16,0,0,3,1,4,2,0,0,1,💤 Inactive / At-Risk
859,49,93083,5,2,2275,92.61,6,15,12,7,4,709,15,307,8,30,70,6,4,15,1,0,0,0,🏆 Premium Loyalists
860,64,25421,4,2,58,18.88,0,5,82,10,1,11,0,7,3,0,1,0,0,0,1,0,0,1,💤 Inactive / At-Risk
861,34,69527,3,1,493,30.99,4,16,51,1,4,0,26,30,2,20,41,5,1,4,1,2,0,1,💤 Inactive / At-Risk
862,40,30595,3,1,256,54.73,0,7,30,3,6,46,14,39,4,17,4,2,1,4,1,1,0,1,💤 Inactive / At-Risk
863,48,59302,4,3,1870,104.17,2,17,22,7,3,843,200,337,47,4,100,7,3,19,2,1,0,0,🏆 Premium Loyalists
864,30,44041,3,2,983,77.29,4,6,30,3,10,57,0,73,20,14,0,4,2,5,0,0,0,1,💤 Inactive / At-Risk
865,60,50314,5,1,649,367.63,5,10,37,11,5,131,22,84,155,54,19,4,4,6,0,0,0,1,💤 Inactive / At-Risk
866,67,83394,5,1,1725,72.22,6,24,0,3,1,484,200,306,36,21,83,8,5,14,2,2,0,0,🏆 Premium Loyalists
867,42,35836,4,1,114,13.05,1,5,104,8,7,40,34,62,4,6,6,3,0,3,1,1,0,1,💤 Inactive / At-Risk
868,61,15264,3,2,12,7.64,1,1,85,6,1,18,0,28,1,0,2,0,1,3,1,1,0,1,💤 Inactive / At-Risk
869,31,37233,3,3,265,24.17,1,6,44,8,8,27,32,43,4,5,2,6,0,6,0,0,0,1,💤 Inactive / At-Risk
870,50,57435,2,3,24,13.07,0,6,82,3,1,0,14,26,1,1,1,0,0,1,1,0,0,1,💤 Inactive / At-Risk
871,35,44887,3,3,257,16.85,0,4,53,2,3,57,7,32,7,6,10,4,0,4,1,0,0,1,💤 Inactive / At-Risk
872,50,63983,4,1,449,97.06,6,5,34,3,1,192,88,118,101,13,17,6,1,2,1,0,0,1,💤 Inactive / At-Risk
873,24,51849,3,3,13,5.38,0,3,72,6,2,16,0,6,0,1,2,0,1,1,3,0,0,1,💤 Inactive / At-Risk
874,37,39314,4,1,965,318.43,3,14,11,5,1,318,3,170,9,13,12,2,1,5,2,0,0,1,💤 Inactive / At-Risk
875,51,17204,2,3,32,5.74,0,7,24,6,8,14,0,31,11,12,6,3,2,3,1,1,0,1,💤 Inactive / At-Risk
876,36,28502,4,4,62,5.77,0,8,39,5,6,35,8,45,12,7,9,3,1,4,1,0,0,1,💤 Inactive / At-Risk
877,41,131183,3,2,2136,101.59,12,31,0,7,5,392,176,476,5,149,94,7,5,14,0,2,0,0,🏆 Premium Loyalists
878,36,28522,4,3,125,21.48,1,7,64,1,3,35,13,61,31,18,6,4,3,6,1,0,0,1,💤 Inactive / At-Risk
879,36,34194,2,1,372,72.45,1,5,54,4,1,37,4,37,4,1,6,5,0,1,2,0,0,1,💤 Inactive / At-Risk
880,31,56779,4,4,588,75.58,2,6,39,3,3,314,39,102,142,4,14,6,2,4,0,1,0,1,💤 Inactive / At-Risk
881,58,48232,4,2,95,18.06,0,1,77,5,2,26,11,9,0,6,1,0,0,1,1,1,0,1,💤 Inactive / At-Risk
882,56,62245,4,1,703,40.74,3,11,27,3,4,226,30,108,10,29,33,4,2,7,1,0,0,1,💤 Inactive / At-Risk
883,23,74252,4,2,218,21.09,2,4,28,2,5,326,38,208,84,6,12,4,3,11,0,0,0,1,💤 Inactive / At-Risk
884,30,35405,2,3,350,26.28,2,11,21,3,6,92,47,38,8,73,41,6,1,6,0,0,0,1,💤 Inactive / At-Risk
885,28,53371,3,1,353,32.8,0,18,38,0,8,46,25,37,38,18,21,4,1,9,1,0,0,1,💤 Inactive / At-Risk
886,28,53583,4,2,44,17.75,0,1,69,2,1,10,13,2,0,2,0,0,0,0,0,0,0,1,💤 Inactive / At-Risk
887,31,43773,2,1,667,60.36,1,14,51,3,7,102,63,56,46,38,38,6,3,9,4,1,0,1,💤 Inactive / At-Risk
888,64,40643,3,1,566,28.52,2,17,23,3,2,254,0,206,25,16,26,7,1,9,1,2,0,1,💤 Inactive / At-Risk
889,42,28561,4,5,94,11.34,0,7,61,1,10,35,37,40,2,6,7,1,3,2,1,1,0,1,💤 Inactive / At-Risk
890,25,53988,4,2,1542,78.38,4,21,11,7,11,743,62,489,47,51,64,10,6,8,1,1,0,0,🏆 Premium Loyalists
891,49,62451,1,2,0,0.0,2,12,62,4,2,269,11,174,38,20,14,3,2,9,1,0,0,1,💤 Inactive / At-Risk
892,48,55682,4,3,832,55.74,2,10,60,5,2,307,13,195,22,13,29,4,2,6,2,1,0,1,💤 Inactive / At-Risk
893,27,35297,5,4,620,46.27,1,3,15,0,8,72,51,30,0,13,50,4,1,11,0,0,0,1,💤 Inactive / At-Risk
894,33,27195,4,3,181,44.05,1,4,50,3,9,55,16,49,8,1,4,2,0,5,2,1,0,1,💤 Inactive / At-Risk
895,41,24033,5,2,243,39.62,1,8,77,7,5,28,14,18,6,5,6,3,1,4,3,0,0,1,💤 Inactive / At-Risk
896,47,45133,4,1,728,72.27,4,2,14,5,5,347,31,184,4,17,21,2,1,4,1,0,0,1,💤 Inactive / At-Risk
897,51,36017,1,1,222,34.0,1,8,66,3,6,24,2,24,6,0,8,0,3,4,2,0,0,1,💤 Inactive / At-Risk
898,45,53903,5,1,1014,156.24,6,8,38,6,1,61,56,88,25,18,4,3,0,9,2,1,0,1,💤 Inactive / At-Risk
899,49,29293,5,2,149,57.11,0,5,34,5,9,27,6,29,0,1,4,5,0,3,2,0,0,1,💤 Inactive / At-Risk
900,49,100563,3,2,1832,95.18,4,24,1,9,6,390,200,402,167,41,59,6,7,11,0,3,0,0,🏆 Premium Loyalists
901,37,45397,3,3,597,48.46,2,14,28,1,12,30,26,26,9,6,53,3,1,8,1,0,0,1,💤 Inactive / At-Risk
902,26,37898,3,3,360,25.91,1,10,28,7,3,246,176,224,25,25,11,3,2,3,4,1,0,1,💤 Inactive / At-Risk
903,27,25651,3,1,27,27.0,0,5,91,4,1,17,0,8,2,0,4,1,0,0,2,0,0,1,💤 Inactive / At-Risk
904,38,99256,3,3,1506,110.88,6,20,13,4,3,414,200,393,79,43,121,6,1,15,1,2,0,0,🏆 Premium Loyalists
905,47,88655,3,1,1092,47.14,6,16,0,8,4,577,23,146,149,55,85,6,0,9,1,4,0,0,🏆 Premium Loyalists
906,18,26398,3,3,33,33.0,0,2,105,6,2,8,2,19,2,1,0,1,0,2,0,0,0,1,💤 Inactive / At-Risk
907,51,42824,4,4,30,18.99,0,3,49,4,3,5,5,19,11,0,3,1,0,3,2,1,0,1,💤 Inactive / At-Risk
908,45,54411,3,5,1224,47.55,5,14,7,9,6,366,183,372,8,58,74,7,1,10,3,1,0,0,🏆 Premium Loyalists
909,27,24905,4,3,647,82.83,2,16,19,1,6,0,57,80,28,30,49,5,3,4,2,0,0,1,💤 Inactive / At-Risk
910,18,31215,1,1,340,36.25,2,13,24,1,7,83,0,116,3,49,63,6,4,4,0,1,0,1,💤 Inactive / At-Risk
911,25,57227,1,1,715,40.47,3,14,50,4,6,58,21,101,12,10,42,2,2,5,1,1,0,1,💤 Inactive / At-Risk
912,32,23889,2,1,40,18.45,1,1,76,10,1,14,2,16,10,0,2,1,0,2,1,1,0,1,💤 Inactive / At-Risk
913,49,68898,3,2,622,87.24,4,13,37,6,6,223,6,203,15,31,16,7,1,7,1,0,0,1,💤 Inactive / At-Risk
914,53,64729,3,2,898,121.97,6,11,28,8,2,277,21,155,26,10,13,2,3,4,0,0,0,1,💤 Inactive / At-Risk
915,56,83315,3,1,1935,101.73,5,28,18,9,4,445,51,325,41,114,95,4,2,14,1,2,0,0,🏆 Premium Loyalists
